id;country_id;province_id;city_name
1;161;1;Bolesławiec
2;161;1;Gromadka
3;161;1;Nowogrodziec
4;161;1;Osiecznica
5;161;1;Warta Bolesławiecka
6;161;1;Jawor
7;161;1;Bolków
8;161;1;Męcinka
9;161;1;Mściwojów
10;161;1;Paszowice
11;161;1;Wądroże Wielkie
12;161;1;Karpacz
13;161;1;Kowary
14;161;1;Piechowice
15;161;1;Szklarska Poręba
16;161;1;Janowice Wielkie
17;161;1;Jeżów Sudecki
18;161;1;Mysłakowice
19;161;1;Podgórzyn
20;161;1;Stara Kamienica
21;161;1;Kamienna Góra
22;161;1;Lubawka
23;161;1;Marciszów
24;161;1;Lubań
25;161;1;Świeradów-Zdrój
26;161;1;Leśna
27;161;1;Olszyna
28;161;1;Platerówka
29;161;1;Siekierczyn
30;161;1;Gryfów Śląski
31;161;1;Lubomierz
32;161;1;Lwówek Śląski
33;161;1;Mirsk
34;161;1;Wleń
35;161;1;Zawidów
36;161;1;Zgorzelec
37;161;1;Bogatynia
38;161;1;Pieńsk
39;161;1;Sulików
40;161;1;Węgliniec
41;161;1;Wojcieszów
42;161;1;Złotoryja
43;161;1;Pielgrzymka
44;161;1;Świerzawa
45;161;1;Zagrodno
46;161;1;Jelenia Góra
47;161;1;Głogów
48;161;1;Jerzmanowa
49;161;1;Kotla
50;161;1;Pęcław
51;161;1;Żukowice
52;161;1;Góra
53;161;1;Jemielno
54;161;1;Niechlów
55;161;1;Wąsosz
56;161;1;Chojnów
57;161;1;Krotoszyce
58;161;1;Kunice
59;161;1;Legnickie Pole
60;161;1;Miłkowice
61;161;1;Prochowice
62;161;1;Ruja
63;161;1;Lubin
64;161;1;Rudna
65;161;1;Ścinawa
66;161;1;Chocianów
67;161;1;Gaworzyce
68;161;1;Grębocice
69;161;1;Polkowice
70;161;1;Przemków
71;161;1;Radwanice
72;161;1;Legnica
73;161;1;Bielawa
74;161;1;Dzierżoniów
75;161;1;Pieszyce
76;161;1;Piława Górna
77;161;1;Łagiewniki
78;161;1;Niemcza
79;161;1;Duszniki
80;161;1;Kłodzko
81;161;1;Kudowa-Zdrój
82;161;1;Nowa Ruda
83;161;1;Polanica-Zdrój
84;161;1;Bystrzyca Kłodzka
85;161;1;Lądek-Zdrój
86;161;1;Lewin Kłodzki
87;161;1;Międzylesie
88;161;1;Radków
89;161;1;Stronie Śląskie
90;161;1;Szczytna
91;161;1;Świdnica
92;161;1;Świebodzice
93;161;1;Dobromierz
94;161;1;Jaworzyna Śląska
95;161;1;Marcinowice
96;161;1;Strzegom
97;161;1;Żarów
98;161;1;Boguszów-Gorce
99;161;1;Jedlina-Zdrój
100;161;1;Szczawno
101;161;1;Czarny Bór
102;161;1;Głuszyca
103;161;1;Mieroszów
104;161;1;Stare Bogaczowice
105;161;1;Walim
106;161;1;Wałbrzych
107;161;1;Bardo
108;161;1;Ciepłowody
109;161;1;Kamieniec Ząbkowicki
110;161;1;Stoszowice
111;161;1;Ząbkowice Śląskie
112;161;1;Ziębice
113;161;1;Złoty Stok
114;161;1;Cieszków
115;161;1;Krośnice
116;161;1;Milicz
117;161;1;Oleśnica
118;161;1;Bierutów
119;161;1;Dobroszyce
120;161;1;Dziadowa Kłoda
121;161;1;Międzybórz
122;161;1;Syców
123;161;1;Twardogóra
124;161;1;Oława
125;161;1;Domaniów
126;161;1;Jelcz-Laskowice
127;161;1;Borów
128;161;1;Kondratowice
129;161;1;Przeworno
130;161;1;Strzelin
131;161;1;Wiązów
132;161;1;Kostomłoty
133;161;1;Malczyce
134;161;1;Miękinia
135;161;1;Środa Śląska
136;161;1;Udanin
137;161;1;Oborniki Śląskie
138;161;1;Prusice
139;161;1;Trzebnica
140;161;1;Wisznia Mała
141;161;1;Zawonia
142;161;1;Żmigród
143;161;1;Brzeg Dolny
144;161;1;Wińsko
145;161;1;Wołów
146;161;1;Czernica
147;161;1;Długołęka
148;161;1;Jordanów Śląski
149;161;1;Kąty Wrocławskie
150;161;1;Kobierzyce
151;161;1;Mietków
152;161;1;Sobótka
153;161;1;Święta Katarzyna
154;161;1;Siechnice
155;161;1;Żórawina
156;161;1;Wrocław
157;161;2;Białe Błota
158;161;2;Dąbrowa Chełmińska
159;161;2;Dobrcz
160;161;2;Koronowo
161;161;2;Nowa Wieś Wielka
162;161;2;Osielsko
163;161;2;Sicienko
164;161;2;Solec Kujawski
165;161;2;Chełmża
166;161;2;Czernikowo
167;161;2;Lubicz
168;161;2;Łubianka
169;161;2;Łysomice
170;161;2;Obrowo
171;161;2;Wielka Nieszawka
172;161;2;Zławieś Wielka
173;161;2;Bydgoszcz
174;161;2;Toruń
175;161;2;Brodnica
176;161;2;Bobrowo
177;161;2;Brzozie
178;161;2;Górzno
179;161;2;Bartniczka
180;161;2;Jabłonowo Pomorskie
181;161;2;Osiek
182;161;2;Świedziebnia
183;161;2;Zbiczno
184;161;2;Chełmno
185;161;2;Kijewo Królewskie
186;161;2;Lisewo
187;161;2;Papowo Biskupie
188;161;2;Stolno
189;161;2;Unisław
190;161;2;Golub-Dobrzyń
191;161;2;Ciechocin
192;161;2;Kowalewo Pomorskie
193;161;2;Radomin
194;161;2;Zbójno
195;161;2;Grudziądz
196;161;2;Gruta
197;161;2;Łasin
198;161;2;Radzyń Chełmiński
199;161;2;Rogóźno
200;161;2;Świecie nad Osą
201;161;2;Kamień Krajeński
202;161;2;Sępólno Krajeńskie
203;161;2;Sośno
204;161;2;Więcbork
205;161;2;Bukowiec
206;161;2;Dragacz
207;161;2;Drzycim
208;161;2;Jeżewo
209;161;2;Lniano
210;161;2;Nowe
211;161;2;Osie
212;161;2;Pruszcz
213;161;2;Świecie
214;161;2;Świekatowo
215;161;2;Warlubie
216;161;2;Cekcyn
217;161;2;Gostycyn
218;161;2;Kęsowo
219;161;2;Lubiewo
220;161;2;Śliwice
221;161;2;Tuchola
222;161;2;Wąbrzeźno
223;161;2;Dębowa Łąka
224;161;2;Książki
225;161;2;Płużnica
226;161;2;Aleksandrów Kujawski
227;161;2;Ciechocinek
228;161;2;Nieszawa
229;161;2;Bądkowo
230;161;2;Koneck
231;161;2;Raciążek
232;161;2;Waganiec
233;161;2;Zakrzewo
234;161;2;Inowrocław
235;161;2;Dąbrowa Biskupia
236;161;2;Gniewkowo
237;161;2;Janikowo
238;161;2;Kruszwica
239;161;2;Pakość
240;161;2;Rojewo
241;161;2;Złotniki Kujawskie
242;161;2;Lipno
243;161;2;Bobrowniki
244;161;2;Chrostkowo
245;161;2;Dobrzyń nad Wisłą
246;161;2;Kikół
247;161;2;Skępe
248;161;2;Tłuchowo
249;161;2;Wielgie
250;161;2;Dąbrowa
251;161;2;Jeziora Wielkie
252;161;2;Mogilno
253;161;2;Strzelno
254;161;2;Kcynia
255;161;2;Mrocza
256;161;2;Nakło nad Notecią
257;161;2;Sadki
258;161;2;Szubin
259;161;2;Radziejów
260;161;2;Bytoń
261;161;2;Dobre
262;161;2;Osięciny
263;161;2;Piotrków Kujawski
264;161;2;Topólka
265;161;2;Rypin
266;161;2;Brzuze
267;161;2;Rogowo
268;161;2;Skrwilno
269;161;2;Wąpielsk
270;161;2;Kowal
271;161;2;Baruchowo
272;161;2;Boniewo
273;161;2;Brześć Kujawski
274;161;2;Choceń
275;161;2;Chodecz
276;161;2;Fabianki
277;161;2;Izbica Kujawska
278;161;2;Lubanie
279;161;2;Lubień Kujawski
280;161;2;Lubraniec
281;161;2;Włocławek
282;161;2;Barcin
283;161;2;Gąsawa
284;161;2;Janowiec Wielkopolski
285;161;2;Łabiszyn
286;161;2;Żnin
287;161;3;Międzyrzec Podlaski
288;161;3;Terespol
289;161;3;Biała Podlaska
290;161;3;Drelów
291;161;3;Janów Podlaski
292;161;3;Kodeń
293;161;3;Konstantynów
294;161;3;Leśna Podlaska
295;161;3;Łomazy
296;161;3;Piszczac
297;161;3;Rokitno
298;161;3;Rossosz
299;161;3;Sławatycze
300;161;3;Sosnówka
301;161;3;Tuczna
302;161;3;Wisznice
303;161;3;Zalesie
304;161;3;Dębowa Kłoda
305;161;3;Jabłoń
306;161;3;Milanów
307;161;3;Parczew
308;161;3;Podedwórze
309;161;3;Siemień
310;161;3;Sosnowica
311;161;3;Radzyń Podlaski
312;161;3;Borki
313;161;3;Czemierniki
314;161;3;Kąkolewnica Wschodnia
315;161;3;Komarówka Podlaska
316;161;3;Ulan
317;161;3;Wohyń
318;161;3;Włodawa
319;161;3;Hanna
320;161;3;Hańsk
321;161;3;Stary Brus
322;161;3;Urszulin
323;161;3;Wola Uhruska
324;161;3;Wyryki
325;161;3;Biłgoraj
326;161;3;Aleksandrów
327;161;3;Biszcza
328;161;3;Frampol
329;161;3;Goraj
330;161;3;Józefów
331;161;3;Księżpol
332;161;3;Łukowa
333;161;3;Obsza
334;161;3;Potok Górny
335;161;3;Tarnogród
336;161;3;Tereszpol
337;161;3;Turobin
338;161;3;Rejowiec Fabryczny
339;161;3;Białopole
340;161;3;Chełm
341;161;3;Dorohusk
342;161;3;Dubienka
343;161;3;Kamień
344;161;3;Leśniowice
345;161;3;Ruda
346;161;3;Sawin
347;161;3;Siedliszcze
348;161;3;Wierzbica
349;161;3;Wojsławice
350;161;3;Żmudź
351;161;3;Rejowiec
352;161;3;Hrubieszów
353;161;3;Dołhobyczów
354;161;3;Horodło
355;161;3;Mircze
356;161;3;Trzeszczany
357;161;3;Uchanie
358;161;3;Werbkowice
359;161;3;Krasnystaw
360;161;3;Fajsławice
361;161;3;Gorzków
362;161;3;Izbica
363;161;3;Kraśniczyn
364;161;3;Łopiennik Górny
365;161;3;Rudnik
366;161;3;Siennica Różana
367;161;3;Żółkiewka
368;161;3;Tomaszów Lubelski
369;161;3;Bełżec
370;161;3;Jarczów
371;161;3;Krynice
372;161;3;Lubycza Królewska
373;161;3;Łaszczów
374;161;3;Rachanie
375;161;3;Susiec
376;161;3;Tarnawatka
377;161;3;Telatyn
378;161;3;Tyszowce
379;161;3;Ulhówek
380;161;3;Adamów
381;161;3;Grabowiec
382;161;3;Komarów
383;161;3;Krasnobród
384;161;3;Łabunie
385;161;3;Miączyn
386;161;3;Nielisz
387;161;3;Radecznica
388;161;3;Sitno
389;161;3;Skierbieszów
390;161;3;Stary Zamość
391;161;3;Sułów
392;161;3;Szczebrzeszyn
393;161;3;Zamość
394;161;3;Zwierzyniec
395;161;3;Lubartów
396;161;3;Abramów
397;161;3;Firlej
398;161;3;Jeziorzany
399;161;3;Kamionka
400;161;3;Kock
401;161;3;Michów
402;161;3;Niedźwiada
403;161;3;Ostrów Lubelski
404;161;3;Ostrówek
405;161;3;Serniki
406;161;3;Uścimów
407;161;3;Bełżyce
408;161;3;Borzechów
409;161;3;Bychawa
410;161;3;Garbów
411;161;3;Głusk
412;161;3;Jabłonna
413;161;3;Jastków
414;161;3;Konopnica
415;161;3;Krzczonów
416;161;3;Niedrzwica Duża
417;161;3;Niemce
418;161;3;Strzyżewice
419;161;3;Wojciechów
420;161;3;Wólka
421;161;3;Wysokie
422;161;3;Zakrzew
423;161;3;Cyców
424;161;3;Ludwin
425;161;3;Łęczna
426;161;3;Milejów
427;161;3;Puchaczów
428;161;3;Spiczyn
429;161;3;Świdnik
430;161;3;Mełgiew
431;161;3;Piaski
432;161;3;Rybczewice
433;161;3;Trawniki
434;161;3;Lublin
435;161;3;Batorz
436;161;3;Chrzanów
437;161;3;Dzwola
438;161;3;Godziszów
439;161;3;Janów Lubelski
440;161;3;Modliborzyce
441;161;3;Potok Wielki
442;161;3;Kraśnik
443;161;3;Annopol
444;161;3;Dzierzkowice
445;161;3;Gościeradów
446;161;3;Szastarka
447;161;3;Trzydnik Duży
448;161;3;Urzędów
449;161;3;Wilkołaz
450;161;3;Zakrzówek
451;161;3;Łuków
452;161;3;Stoczek Łukowski
453;161;3;Krzywda
454;161;3;Serokomla
455;161;3;Stanin
456;161;3;Trzebieszów
457;161;3;Wojcieszków
458;161;3;Wola Mysłowska
459;161;3;Chodel
460;161;3;Józefów nad Wisłą
461;161;3;Karczmiska
462;161;3;Łaziska
463;161;3;Opole Lubelskie
464;161;3;Poniatowa
465;161;3;Wilków
466;161;3;Puławy
467;161;3;Baranów
468;161;3;Janowiec
469;161;3;Kazimierz Dolny
470;161;3;Końskowola
471;161;3;Kurów
472;161;3;Markuszów
473;161;3;Nałęczów
474;161;3;Wąwolnica
475;161;3;Żyrzyn
476;161;3;Dęblin
477;161;3;Kłoczew
478;161;3;Nowodwór
479;161;3;Ryki
480;161;3;Stężyca
481;161;3;Ułęż
482;161;4;Kostrzyn nad Odrą
483;161;4;Bogdaniec
484;161;4;Deszczno
485;161;4;Kłodawa
486;161;4;Lubiszyn
487;161;4;Santok
488;161;4;Witnica
489;161;4;Bledzew
490;161;4;Międzyrzecz
491;161;4;Przytoczna
492;161;4;Pszczew
493;161;4;Skwierzyna
494;161;4;Trzciel
495;161;4;Cybinka
496;161;4;Górzyca
497;161;4;Ośno Lubuskie
498;161;4;Rzepin
499;161;4;Słubice
500;161;4;Dobiegniew
501;161;4;Drezdenko
502;161;4;Stare Kurowo
503;161;4;Strzelce Krajeńskie
504;161;4;Zwierzyn
505;161;4;Krzeszyce
506;161;4;Lubniewice
507;161;4;Słońsk
508;161;4;Sulęcin
509;161;4;Torzym
510;161;4;Gorzów Wielkopolski
511;161;4;Gubin
512;161;4;Bobrowice
513;161;4;Bytnica
514;161;4;Dąbie
515;161;4;Krosno Odrzańskie
516;161;4;Maszewo
517;161;4;Nowa Sól
518;161;4;Bytom Odrzański
519;161;4;Kolsko
520;161;4;Kożuchów
521;161;4;Nowe Miasteczko
522;161;4;Otyń
523;161;4;Siedlisko
524;161;4;Sława
525;161;4;Szlichtyngowa
526;161;4;Wschowa
527;161;4;Lubrza
528;161;4;Łagów
529;161;4;Skąpe
530;161;4;Szczaniec
531;161;4;Świebodzin
532;161;4;Zbąszynek
533;161;4;Babimost
534;161;4;Bojadła
535;161;4;Czerwieńsk
536;161;4;Kargowa
537;161;4;Nowogród Bobrzański
538;161;4;Sulechów
539;161;4;Świdnica
540;161;4;Trzebiechów
541;161;4;Zabór
542;161;4;Zielona Góra
543;161;4;Gozdnica
544;161;4;Żagań
545;161;4;Brzeźnica
546;161;4;Iłowa
547;161;4;Małomice
548;161;4;Niegosławice
549;161;4;Szprotawa
550;161;4;Wymiarki
551;161;4;Łęknica
552;161;4;Żary
553;161;4;Brody
554;161;4;Jasień
555;161;4;Lipinki Łużyckie
556;161;4;Lubsko
557;161;4;Przewóz
558;161;4;Trzebiel
559;161;4;Tuplice
560;161;5;Brzeziny
561;161;5;Andrespol
562;161;5;Brójce
563;161;5;Dmosin
564;161;5;Jeżów
565;161;5;Koluszki
566;161;5;Nowosolna
567;161;5;Rogów
568;161;5;Rzgów
569;161;5;Tuszyn
570;161;5;Konstantynów Łódzki
571;161;5;Pabianice
572;161;5;Dłutów
573;161;5;Dobroń
574;161;5;Ksawerów
575;161;5;Lutomiersk
576;161;5;Głowno
577;161;5;Ozorków
578;161;5;Zgierz
579;161;5;Aleksandrów Łódzki
580;161;5;Parzęczew
581;161;5;Stryków
582;161;5;Łódź
583;161;5;Bełchatów
584;161;5;Drużbice
585;161;5;Kleszczów
586;161;5;Kluki
587;161;5;Rusiec
588;161;5;Szczerców
589;161;5;Zelów
590;161;5;Białaczów
591;161;5;Drzewica
592;161;5;Mniszków
593;161;5;Opoczno
594;161;5;Paradyż
595;161;5;Poświętne
596;161;5;Sławno
597;161;5;Żarnów
598;161;5;Aleksandrów
599;161;5;Czarnocin
600;161;5;Gorzkowice
601;161;5;Grabica
602;161;5;Łęki Szlacheckie
603;161;5;Moszczenica
604;161;5;Ręczno
605;161;5;Rozprza
606;161;5;Sulejów
607;161;5;Wola Krzysztoporska
608;161;5;Wolbórz
609;161;5;Radomsko
610;161;5;Dobryszyce
611;161;5;Gidle
612;161;5;Gomunice
613;161;5;Kamieńsk
614;161;5;Kobiele Wielkie
615;161;5;Kodrąb
616;161;5;Lgota Wielka
617;161;5;Ładzice
618;161;5;Masłowice
619;161;5;Przedbórz
620;161;5;Wielgomłyny
621;161;5;Żytno
622;161;5;Tomaszów Mazowiecki
623;161;5;Będków
624;161;5;Budziszewice
625;161;5;Czerniewice
626;161;5;Inowłódz
627;161;5;Lubochnia
628;161;5;Rokiciny
629;161;5;Rzeczyca
630;161;5;Ujazd
631;161;5;Żelechlinek
632;161;5;Piotrków Trybunalski
633;161;5;Buczek
634;161;5;Łask
635;161;5;Sędziejowice
636;161;5;Widawa
637;161;5;Wodzierady
638;161;5;Działoszyn
639;161;5;Kiełczygłów
640;161;5;Nowa Brzeźnica
641;161;5;Pajęczno
642;161;5;Rząśnia
643;161;5;Siemkowice
644;161;5;Strzelce Wielkie
645;161;5;Sulmierzyce
646;161;5;Dalików
647;161;5;Pęczniew
648;161;5;Poddębice
649;161;5;Uniejów
650;161;5;Wartkowice
651;161;5;Zadzim
652;161;5;Sieradz
653;161;5;Błaszki
654;161;5;Brąszewice
655;161;5;Brzeźnio
656;161;5;Burzenin
657;161;5;Goszczanów
658;161;5;Klonowa
659;161;5;Warta
660;161;5;Wróblew
661;161;5;Złoczew
662;161;5;Biała
663;161;5;Czarnożyły
664;161;5;Konopnica
665;161;5;Mokrsko
666;161;5;Osjaków
667;161;5;Ostrówek
668;161;5;Pątnów
669;161;5;Skomlin
670;161;5;Wieluń
671;161;5;Wierzchlas
672;161;5;Bolesławiec
673;161;5;Czastary
674;161;5;Galewice
675;161;5;Lututów
676;161;5;Łubnice
677;161;5;Sokolniki
678;161;5;Wieruszów
679;161;5;Zduńska Wola
680;161;5;Szadek
681;161;5;Zapolice
682;161;5;Kutno
683;161;5;Bedlno
684;161;5;Dąbrowice
685;161;5;Krośniewice
686;161;5;Krzyżanów
687;161;5;Łanięta
688;161;5;Nowe Ostrowy
689;161;5;Oporów
690;161;5;Strzelce
691;161;5;Żychlin
692;161;5;Łęczyca
693;161;5;Daszyna
694;161;5;Góra Świętej Małgorzaty
695;161;5;Grabów
696;161;5;Piątek
697;161;5;Świnice Warckie
698;161;5;Witonia
699;161;5;Łowicz
700;161;5;Bielawy
701;161;5;Chąśno
702;161;5;Domaniewice
703;161;5;Kiernozia
704;161;5;Kocierzew Południowy
705;161;5;Łyszkowice
706;161;5;Nieborów
707;161;5;Zduny
708;161;5;Rawa Mazowiecka
709;161;5;Biała Rawska
710;161;5;Cielądz
711;161;5;Regnów
712;161;5;Sadkowice
713;161;5;Bolimów
714;161;5;Głuchów
715;161;5;Godzianów
716;161;5;Kowiesy
717;161;5;Lipce Reymontowskie
718;161;5;Maków
719;161;5;Nowy Kawęczyn
720;161;5;Skierniewice
721;161;5;Słupia
722;161;6;Bochnia
723;161;6;Drwinia
724;161;6;Lipnica Murowana
725;161;6;Łapanów
726;161;6;Nowy Wiśnicz
727;161;6;Rzezawa
728;161;6;Trzciana
729;161;6;Żegocina
730;161;6;Czernichów
731;161;6;Igołomia
732;161;6;Iwanowice
733;161;6;Jerzmanowice
734;161;6;Kocmyrzów
735;161;6;Krzeszowice
736;161;6;Liszki
737;161;6;Michałowice
738;161;6;Mogilany
739;161;6;Skała
740;161;6;Skawina
741;161;6;Słomniki
742;161;6;Sułoszowa
743;161;6;Świątniki Górne
744;161;6;Wielka Wieś
745;161;6;Zabierzów
746;161;6;Zielonki
747;161;6;Charsznica
748;161;6;Gołcza
749;161;6;Kozłów
750;161;6;Książ Wielki
751;161;6;Miechów
752;161;6;Racławice
753;161;6;Słaboszów
754;161;6;Dobczyce
755;161;6;Lubień
756;161;6;Myślenice
757;161;6;Pcim
758;161;6;Raciechowice
759;161;6;Siepraw
760;161;6;Sułkowice
761;161;6;Tokarnia
762;161;6;Wiśniowa
763;161;6;Koniusza
764;161;6;Koszyce
765;161;6;Nowe Brzesko
766;161;6;Pałecznica
767;161;6;Proszowice
768;161;6;Radziemice
769;161;6;Biskupice
770;161;6;Gdów
771;161;6;Kłaj
772;161;6;Niepołomice
773;161;6;Wieliczka
774;161;6;Kraków
775;161;6;Gorlice
776;161;6;Biecz
777;161;6;Bobowa
778;161;6;Lipinki
779;161;6;Łużna
780;161;6;Moszczenica
781;161;6;Ropa
782;161;6;Sękowa
783;161;6;Uście Gorlickie
784;161;6;Limanowa
785;161;6;Mszana Dolna
786;161;6;Dobra
787;161;6;Jodłownik
788;161;6;Kamienica
789;161;6;Laskowa
790;161;6;Łukowica
791;161;6;Niedźwiedź
792;161;6;Słopnice
793;161;6;Tymbark
794;161;6;Grybów
795;161;6;Chełmiec
796;161;6;Gródek nad Dunajcem
797;161;6;Kamionka Wielka
798;161;6;Korzenna
799;161;6;Krynica-Zdrój
800;161;6;Łabowa
801;161;6;Łącko
802;161;6;Łososina Dolna
803;161;6;Muszyna
804;161;6;Nawojowa
805;161;6;Piwniczna-Zdrój
806;161;6;Podegrodzie
807;161;6;Rytro
